MonthYear,CPI,CPI_lag1,CPI_lag2,RON95_change_lag1,Diesel_change_lag1,Brent_change_lag1,USD_VND_change_lag1,RON95_MA3,Diesel_MA3,Brent_MA3,USDVND_MA3,Brent_WTI_Spread_lag1,Dummy_Tet,Dummy_Covid,Month_sin,Month_cos
2019-02,0.16,-3.04,-4.88,-6.0589821490715785,-9.056895593043645,3.5739191073919097,0.2992282736924867,-7.6292858844490254,-6.933093392082564,-9.310177502216247,0.19575729072840442,8.029999999999994,1,0,0.8660254037844386,0.5000000000000001
2019-03,2.22,0.16,-3.04,0.0,0.0,7.658643326039405,0.22499875292407712,-5.66648314595275,-6.424683236902706,-0.0601883265653654,0.25409006899066444,9.009999999999998,0,0,1.0,6.123233995736766e-17
2019-04,4.29,2.22,0.16,5.168636363636359,6.235100671140947,3.408380237648534,0.21008623489842115,-0.2967819284784066,-0.9405983073008993,4.880314223693283,0.24477108717166166,7.990000000000002,0,0,0.8660254037844387,-0.4999999999999998
2019-05,2.64,4.29,2.22,10.970746117707076,8.530529034312284,7.695796794677956,0.1906068923452242,5.379794160447812,4.921876568484411,6.254273452788631,0.2085639600559075,7.3700000000000045,0,0,0.49999999999999994,-0.8660254037844387
2019-06,-1.73,2.64,4.29,6.46717944648405,2.68904549828195,0.12635125649302914,0.25220955134965806,7.535520642609161,5.818225067911727,3.7435094296065063,0.21763422619776782,10.489999999999995,0,0,1.2246467991473532e-16,-1.0
2019-07,-0.03,-1.73,2.64,-5.316774514820488,-3.3819522268496383,-9.955131800336503,0.023162255066733195,4.0403836831235465,2.612540768581532,-0.7109945830551728,0.1553262329205385,9.560000000000002,0,0,-0.4999999999999997,-0.8660254037844388
2019-08,-0.46,-0.03,-1.73,0.676760359316142,-0.5270269239592063,-0.46714419184054057,0.036643395580848726,0.6090550969932348,-0.40664455084229817,-3.431974911894672,0.10400506733241333,6.57,0,0,-0.8660254037844385,-0.5000000000000004
2019-09,-1.24,-0.46,-0.03,-0.9826284303129706,-1.2309759337156723,-7.634543178973718,0.20035945057639282,-1.8742141952724392,-1.7133183615081722,-6.0189397237169215,0.08672170040799158,4.229999999999997,0,0,-1.0,-1.8369701987210297e-16
2019-10,0.99,-1.24,-0.46,-2.2105692037658553,-2.8730817209707604,6.419376693766932,0.11962053683447493,-0.8388124249208947,-1.5436948595485465,-0.5607702256824432,0.11887446099723882,5.8799999999999955,0,0,-0.8660254037844386,0.5000000000000001
2019-11,-0.73,0.99,-1.24,3.588555858310616,0.9093144789425134,-4.965780678020049,0.05198248583444531,0.13178607474392998,-1.0649143919146398,-2.0603157210756127,0.12398749108177103,5.75,0,0,-0.5000000000000004,0.8660254037844384
2019-12,0.61,-0.73,0.99,-1.3073098876818179,-2.4994364189144025,5.861664712778425,-0.04742071067147524,0.023558922287647555,-1.48773455364755,2.4384202428417687,0.041394103999148335,6.18,0,0,-2.4492935982947064e-16,1.0
2020-01,0.69,0.61,-0.73,1.6450862570265512,0.22321275137211494,6.486315456415137,0.08270154937939367,1.3087774092184496,-0.45563639619992474,2.460733163724504,0.02908777484745458,7.43,1,1,0.49999999999999994,0.8660254037844387
2020-02,-2.5,0.69,0.61,-0.3829232990138931,3.1034287107371883,-5.4375278561877955,-0.0062169186533456156,-0.015048976556386595,0.2757350143983002,2.3034841043352547,0.00968797335152427,6.1299999999999955,0,1,0.8660254037844386,0.5000000000000001
2020-03,-4.87,-2.5,0.69,-5.706584682768645,-5.740339486929535,-12.553024351924591,0.24282030779114727,-1.4814739082519957,-0.8045660082734107,-3.834745583899084,0.10643497950573177,5.119999999999997,0,1,1.0,6.123233995736766e-17
2020-04,-13.86,-4.87,-2.5,-11.474636040838949,-12.438907030904156,-42.490118577075094,0.013352054924320456,-5.8547146742071625,-5.025272602365501,-20.160223595062494,0.0833184813540407,2.799999999999997,0,1,0.8660254037844387,-0.4999999999999998
2020-05,-2.21,-13.86,-4.87,-30.32885103377262,-20.10586119932063,-42.58044361137144,0.09151396395425948,-15.836690585793406,-12.761702572384772,-32.54119551345704,0.1158954422232424,1.8299999999999983,0,1,0.49999999999999994,-0.8660254037844387
2020-06,6.05,-2.21,-13.86,-0.32439104674127917,-8.29347028613353,59.847660500544066,0.05429883722181117,-14.04262604045095,-13.612746172119438,-8.407633895967491,0.0530549520334637,0.8200000000000003,0,1,1.2246467991473532e-16,-1.0
2020-07,3.91,6.05,-2.21,14.316437951287009,13.08031857019425,37.06603131381894,-0.06652513054534737,-5.4456013764089635,-5.10633763841997,18.11108273433052,0.026429223543574427,1.9600000000000009,0,1,-0.4999999999999997,-0.8660254037844388
